Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
98,981.864,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.208,18.758,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[5],Din_aptn_ft[5]: Dout[5]
99,981.988,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.477,19.242,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[16],Din_aptn_ft[0]: Dout[16]
100,981.989,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.476,19.242,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[15],Din_aptn_ft[0]: Dout[15]
101,981.991,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.474,19.240,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[14],Din_aptn_ft[0]: Dout[14]
102,982.005,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.460,19.225,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[13],Din_aptn_ft[0]: Dout[13]
103,982.034,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.431,19.197,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[12],Din_aptn_ft[0]: Dout[12]
104,982.035,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.430,19.196,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[10],Din_aptn_ft[0]: Dout[10]
105,982.039,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.426,19.192,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[11],Din_aptn_ft[0]: Dout[11]
106,982.056,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.409,19.174,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[9],Din_aptn_ft[0]: Dout[9]
107,982.090,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,4.982,18.341,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[4],Din_aptn_ft[4]: Dout[4]
108,982.100,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.365,19.131,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[8],Din_aptn_ft[0]: Dout[8]
109,982.104,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.361,19.126,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[7],Din_aptn_ft[0]: Dout[7]
110,982.129,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.336,19.102,1000.000,Din[7:0].Din[0],Dout[17:0].Dout[6],Din_aptn_ft[0]: Dout[6]
111,982.151,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.314,19.242,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[16],Din_aptn_ft[1]: Dout[16]
112,982.151,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.314,19.242,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[15],Din_aptn_ft[1]: Dout[15]
113,982.153,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.312,19.240,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[14],Din_aptn_ft[1]: Dout[14]
114,982.168,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.297,19.225,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[13],Din_aptn_ft[1]: Dout[13]
115,982.196,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.269,19.197,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[12],Din_aptn_ft[1]: Dout[12]
116,982.197,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.268,19.196,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[10],Din_aptn_ft[1]: Dout[10]
117,982.201,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.264,19.192,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[11],Din_aptn_ft[1]: Dout[11]
118,982.219,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,6.246,19.174,1000.000,Din[7:0].Din[1],Dout[17:0].Dout[9],Din_aptn_ft[1]: Dout[9]
